Year,-12,-11.7,-11.4,-11.1,-10.8,-10.5,-10.2,-9.9,-9.6,-9.3,-9,-8.7,-8.4,-8.1,-7.8,-7.5,-7.2,-6.9,-6.6,-6.3,-6,-5.7,-5.4,-5.1,-4.8,-4.5,-4.2,-3.9,-3.6,-3.3,-3,-2.7,-2.4,-2.1,-1.8,-1.5,-1.2,-0.9,-0.6,-0.3
1991,206,20,14,23,22,20,26,17,15,19,27,21,13,14,13,18,8,10,12,5,11,9,7,5,6,4,1,4,2,1,0,0,0,1,0,0,0,0,0,0
1992,197,19,19,17,11,31,20,37,32,22,32,33,20,25,26,24,26,22,23,17,15,16,18,3,8,4,6,4,3,2,2,1,1,0,0,0,0,0,0,0
1993,211,18,23,25,26,19,33,23,28,30,24,28,20,41,22,23,36,24,19,24,16,15,17,8,7,5,3,7,3,3,2,0,0,0,0,0,0,1,0,0
1994,245,21,16,26,20,36,29,33,20,23,31,37,35,33,31,39,51,36,33,35,20,22,22,8,3,4,8,6,5,2,2,1,2,0,0,0,0,0,0,0
1995,223,16,22,36,27,22,16,30,30,45,34,46,35,46,46,42,58,47,47,45,33,28,26,23,18,15,12,8,4,3,3,1,2,2,0,0,0,0,0,0
1996,236,16,26,13,21,24,29,27,36,43,31,31,33,42,36,45,53,50,52,43,57,44,43,45,25,30,19,14,21,8,5,2,2,5,5,1,1,2,0,0
1997,194,17,14,20,17,32,30,25,36,38,35,32,32,41,48,45,62,51,60,57,59,55,50,46,44,35,32,21,20,6,13,8,1,2,2,1,0,1,0,0
1998,202,18,26,7,19,17,28,17,29,24,33,36,32,33,31,42,56,49,47,45,57,51,59,59,44,48,51,27,19,11,15,7,5,4,0,0,1,0,0,0
1999,212,14,14,20,17,23,29,24,31,29,40,35,38,35,39,56,51,47,62,60,70,70,70,72,57,56,46,43,26,17,15,12,4,2,3,1,2,1,3,0
2000,277,13,27,28,19,27,24,28,38,46,31,38,38,46,40,54,55,45,52,62,63,62,60,59,76,56,56,45,31,23,29,12,16,6,4,2,2,3,0,0
2001,295,13,20,16,27,23,29,25,20,36,48,46,51,60,44,58,57,66,64,63,73,87,75,75,81,70,63,67,63,40,27,13,9,4,3,0,0,0,0,0
2002,290,16,26,25,22,23,34,28,25,26,49,39,49,43,48,60,67,74,73,102,91,93,108,97,78,99,82,56,53,55,28,22,17,7,13,1,0,0,0,2
2003,388,30,29,38,36,48,45,42,56,47,50,62,59,88,64,90,92,92,121,121,110,126,141,144,149,142,138,118,96,69,46,33,22,11,11,9,3,4,0,2
2004,492,26,46,51,54,43,46,55,60,58,78,62,83,88,98,93,100,110,114,130,131,117,116,144,140,135,127,109,84,64,49,29,24,10,7,6,1,1,0,0
2005,546,31,40,48,35,61,62,77,75,53,69,95,75,113,115,100,118,103,152,138,172,185,174,191,193,199,178,140,129,97,78,61,33,16,5,5,6,0,1,0
2006,653,38,50,44,70,68,72,57,81,68,89,93,97,137,115,129,133,151,173,172,174,182,191,210,176,186,170,168,145,125,88,58,43,23,16,10,7,4,5,2
2007,740,58,53,69,65,71,82,78,85,86,91,112,115,127,141,147,179,162,189,202,191,238,222,199,216,178,213,163,174,122,95,74,63,36,16,13,6,3,1,1
2008,690,63,53,60,65,52,77,61,86,100,94,103,120,132,138,129,149,178,170,171,184,183,231,180,208,211,159,170,132,120,82,60,47,25,20,12,8,2,7,1
2009,727,49,65,61,58,57,73,59,81,89,93,93,111,117,134,124,157,160,172,161,171,172,193,183,176,189,159,161,134,106,104,55,29,25,19,6,6,3,3,5
2010,208,15,31,28,20,27,25,39,23,53,33,40,49,57,52,59,71,57,86,75,77,65,63,84,68,73,66,63,56,36,23,19,17,8,6,6,3,1,0,1
2011,25,1,2,4,1,2,1,5,2,4,2,8,6,3,4,3,10,5,7,16,6,12,7,15,9,9,15,5,3,7,2,1,2,2,1,0,0,0,0,0
2012,27,1,1,2,4,0,3,1,1,3,1,4,1,3,0,3,2,5,5,9,6,5,0,2,3,5,3,2,1,0,0,2,0,0,0,0,0,0,0,0
2013,21,1,2,2,0,1,3,3,2,2,1,1,3,3,2,3,2,2,3,3,3,3,4,5,5,3,4,3,3,0,4,2,4,5,3,1,0,0,0,0
2014,33,2,2,0,1,1,4,6,2,2,1,2,7,4,5,3,4,4,3,1,4,3,1,2,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
